"","Max_diff_time_hours","Value_min","Value_max","Range","Sd","Median","cluster"
"257",0.623245669303445,0.556451612903225,0.716577540106951,0.673076923076923,0.482758620689656,0.833333333333333,"2"
"258",0.164573556882913,0.629032258064515,0.577540106951872,0.346153846153846,0.413793103448277,0.615942028985508,"2"
"259",0.164573556882913,0.629032258064515,0.577540106951872,0.346153846153846,0.551724137931035,0.572463768115942,"2"
"260",0.0833314114834375,0.629032258064515,0.566844919786097,0.326923076923077,0.551724137931035,0.557971014492754,"2"
"261",0.102791636109253,0.612903225806451,0.588235294117648,0.384615384615385,0.482758620689656,0.471014492753623,"2"
"262",0.102791636109253,0.612903225806451,0.588235294117648,0.384615384615385,0.448275862068966,0.420289855072464,"2"
"263",0.152834045955275,0.532258064516129,0.647058823529412,0.586538461538462,0.689655172413793,0.528985507246377,"2"
"264",0.170244296333879,0.532258064516129,0.647058823529412,0.586538461538462,0.620689655172414,0.58695652173913,"2"
"265",0.170244296333879,0.532258064516129,0.695187165775401,0.663461538461539,0.482758620689656,0.550724637681159,"2"
"266",0.184002180146522,0.540322580645161,0.695187165775401,0.653846153846154,0.413793103448277,0.543478260869565,"2"
"267",0.694143994219076,0.604838709677419,0.70053475935829,0.596153846153846,0.689655172413793,0.63768115942029,"2"
"268",0.694143994219076,0.596774193548387,0.914438502673797,1,0.586206896551724,0.543478260869565,"2"
"269",0.153318352129025,0.532258064516129,0.540106951871658,0.394230769230769,0.551724137931035,0.717391304347826,"2"
"270",0.153318352129025,0.532258064516129,0.540106951871658,0.394230769230769,0.620689655172414,0.775362318840579,"2"
"271",0.153318352129025,0.532258064516129,0.55614973262032,0.423076923076923,0.655172413793104,0.826086956521739,"2"
"272",0.13335332057225,0.532258064516129,0.577540106951872,0.461538461538462,0.724137931034483,0.818840579710145,"2"
"273",0.13335332057225,0.532258064516129,0.577540106951872,0.461538461538462,0.655172413793104,0.818840579710145,"2"
"274",0.13335332057225,0.532258064516129,0.577540106951872,0.461538461538462,0.655172413793104,0.818840579710145,"2"
"275",0.156364268966737,0.532258064516129,0.577540106951872,0.461538461538462,0.620689655172414,0.63768115942029,"2"
"276",0.156364268966737,0.524193548387097,0.481283422459894,0.298076923076923,0.413793103448277,0.500000000000001,"2"
"277",0.173542190755133,0.524193548387097,0.481283422459894,0.298076923076923,0.310344827586207,0.369565217391304,"2"
"278",0.216784668250271,0.524193548387097,0.417112299465241,0.182692307692308,0.0689655172413794,0.27536231884058,"2"
"279",0.216784668250271,0.524193548387097,0.390374331550802,0.134615384615384,0.0689655172413794,0.355072463768116,"2"
"280",0.216784668250271,0.532258064516129,0.390374331550802,0.125,0.137931034482759,0.355072463768116,"2"
"281",0.265935336669665,0.532258064516129,0.390374331550802,0.125,0.0689655172413794,0.384057971014493,"2"
"282",0.265935336669665,0.540322580645161,0.497326203208556,0.307692307692308,0.172413793103449,0.434782608695653,"2"
"283",0.265935336669665,0.532258064516129,0.497326203208556,0.307692307692308,0.241379310344828,0.521739130434783,"2"
"284",0.337231699760922,0.532258064516129,0.497326203208556,0.307692307692308,0.310344827586207,0.514492753623189,"2"
"285",0.337231699760922,0.532258064516129,0.748663101604279,0.769230769230769,0.344827586206897,0.58695652173913,"2"
"286",0.151555373107939,1,1,0.663461538461539,0.482758620689656,0.891304347826087,"2"
"287",0.151555373107939,0.951612903225806,0.72192513368984,0.230769230769231,0.344827586206897,0.94927536231884,"2"
"288",0.154852412690359,0.935483870967742,0.72192513368984,0.25,0.379310344827587,0.971014492753623,"2"
"289",0.389605953122237,0.919354838709678,0.72192513368984,0.269230769230769,0.413793103448277,0.905797101449275,"2"
"290",0.389605953122237,0.919354838709678,0.770053475935829,0.355769230769231,0.344827586206897,0.847826086956521,"2"
"291",0.555033666197735,0.919354838709678,0.770053475935829,0.355769230769231,0.413793103448277,0.898550724637681,"2"
"292",0.555033666197735,0.919354838709678,0.770053475935829,0.355769230769231,0.517241379310346,0.978260869565218,"2"
"293",0.215130167662185,0.85483870967742,0.81283422459893,0.5,0.586206896551724,0.963768115942028,"2"
"294",0.215130167662185,0.85483870967742,0.81283422459893,0.5,0.620689655172414,0.920289855072464,"2"
"295",0.215130167662185,0.790322580645161,0.81283422459893,0.576923076923077,0.517241379310346,1,"2"
"296",0.994529987777035,0.766129032258064,0.81283422459893,0.605769230769231,0.724137931034483,0.992753623188406,"2"
"297",0.994529987777035,0.758064516129032,0.732620320855615,0.471153846153846,0.724137931034483,0.934782608695652,"2"
"298",0.994529987777035,0.741935483870968,0.636363636363637,0.317307692307692,0.517241379310346,0.840579710144927,"2"
"299",0.994529987777035,0.709677419354839,0.663101604278076,0.403846153846154,0.517241379310346,0.760869565217391,"2"
"300",0.256861643719779,0.669354838709677,0.663101604278076,0.451923076923077,0.344827586206897,0.753623188405797,"2"
"301",0.213831851971434,0.572580645161291,0.663101604278076,0.567307692307692,0.448275862068966,0.67391304347826,"2"
"302",0.273372471422092,0.564516129032257,0.663101604278076,0.576923076923077,0.586206896551724,0.594202898550725,"2"
"303",0.632444925163165,0.564516129032257,0.668449197860962,0.586538461538462,0.586206896551724,0.644927536231884,"2"
"304",0.222801337607528,0.564516129032257,0.775401069518716,0.778846153846153,0.620689655172414,0.652173913043478,"2"
"305",0.222801337607528,0.564516129032257,0.775401069518716,0.778846153846153,0.586206896551724,0.630434782608696,"2"
"306",0.323075777772653,0.548387096774193,0.775401069518716,0.798076923076923,0.551724137931035,0.557971014492754,"2"
"307",0.323075777772653,0.548387096774193,0.775401069518716,0.798076923076923,0.448275862068966,0.528985507246377,"2"
"308",0.323075777772653,0.548387096774193,0.582887700534759,0.451923076923077,0.448275862068966,0.528985507246377,"2"
"309",0.323075777772653,0.548387096774193,0.529411764705883,0.355769230769231,0.413793103448277,0.427536231884058,"2"
"310",0.226473353166824,0.548387096774193,0.529411764705883,0.355769230769231,0.517241379310346,0.427536231884058,"2"
"311",0.386320868983649,0.540322580645161,0.604278074866309,0.5,0.551724137931035,0.623188405797102,"2"
"312",0.246705734031349,0.540322580645161,0.604278074866309,0.5,0.379310344827587,0.601449275362319,"2"
"313",0.246705734031349,0.532258064516129,0.604278074866309,0.509615384615385,0.379310344827587,0.601449275362319,"2"
"314",0.198568947518123,0.532258064516129,0.604278074866309,0.509615384615385,0.517241379310346,0.572463768115942,"2"
"315",0.198568947518123,0.532258064516129,0.657754010695187,0.605769230769231,0.413793103448277,0.507246376811595,"2"
"316",0.198568947518123,0.532258064516129,0.657754010695187,0.605769230769231,0.448275862068966,0.514492753623189,"2"
"317",0.165934226609165,0.532258064516129,0.657754010695187,0.605769230769231,0.344827586206897,0.543478260869565,"2"
"318",0.165934226609165,0.532258064516129,0.796791443850268,0.85576923076923,0.275862068965518,0.557971014492754,"2"
"319",0.165934226609165,0.524193548387097,0.796791443850268,0.865384615384616,0.379310344827587,0.463768115942029,"2"
"320",0.165934226609165,0.524193548387097,0.796791443850268,0.865384615384616,0.448275862068966,0.420289855072464,"2"
